Id,Name*,Pices,Position,Rate*,Stock In Hand,Serial No#,Tax1,Tax2,Hsn Code,Brand,Catalog Name*,Catageory Name*,No print(yes/no),No Count(yes/no),Tax Exempt(yes/no),Incluseive Tax(yes/no),Type Of Item(Item/Item Group/group),Procurement Type(SALE/PURCHASE/SALE_AND_PURCHASE)*,Attr1,Attr2,Attr3
951801,Jacket-Sport ,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,Sport ,,
951802,Jacket-Normal,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,Normal,,
951803,Jacket-Half,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,Half,,
951799,Track Pant,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951798,Pyjama,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951795,Kurta,0,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,ItemGroup,SALE,Type,,
951796,Kurta-Normal,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,Normal,,
951797,Kurta-Pyjama,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,group,SALE,Pyjama,,
951794,Pants,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951793,Jeans,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951792,Shirt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,KIDS,no,no,NO,,Item,SALE,,,
951788,Rida,0,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,ItemGroup,SALE,Type,,
951789,Rida-Plain,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,group,SALE,Plain,,
951790,Rida-Heavy,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,group,SALE,Heavy,,
951791,Rida-Very Heavy,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,group,SALE,Very Heavy,,
951787,Gloves,1,0,15,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951786,Panty Under Wear,1,0,15,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951785,Sameez,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951784,Brassieres,1,0,15,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951783,Bikini,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951782,Swimming Costume,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951781,Stocking,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951780,Jumper,1,0,40,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951779,Shawl,1,0,25,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951778,Windcheater,1,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,Item,SALE,,,
951773,Jacket,0,0,0,0,,0,0,,,STEAM PRESS ONLY,WOMEN,no,no,NO,,ItemGroup,SALE,Type,,
